SatVenus.ElapsedSecs,SatVenus.ElapsedDays,SatVenus.VenusMJ2000Eq.X,SatVenus.VenusMJ2000Eq.Y,SatVenus.VenusMJ2000Eq.Z,SatVenus.VenusMJ2000Eq.VX,SatVenus.VenusMJ2000Eq.VY,SatVenus.VenusMJ2000Eq.VZ,SatVenus.Venus.VelApoapsis,SatVenus.Venus.VelPeriapsis,SatVenus.Venus.SMA,SatVenus.Venus.RadPer,SatVenus.Venus.ECC,SatVenus.VenusMJ2000Eq.INC,SatVenus.VenusMJ2000Eq.RAAN,SatVenus.VenusMJ2000Eq.AOP,SatVenus.Venus.OrbitPeriod,SatVenus.Venus.TA
109433.3163,1.266589308,-4942.522423,31968.4544,-28442.3162,0.114299066,-0.739291435,2.818011092,0.772157907,8.525348488,49348.74397,8196.826379,0.8339,90,98.7887,100,120850.0516,218.6763502
111245.3628,1.28756207,-4699.174862,30394.47158,-23137.70727,0.156299371,-1.010951269,3.041717394,0.772157907,8.525348488,49348.74397,8196.826379,0.8339,90,98.7887,100,120850.0516,223.0455241
112786.0826,1.305394474,-4423.415833,28610.84994,-18288.5695,0.203964273,-1.31924997,3.257068326,0.772157907,8.525348488,49348.74397,8196.826379,0.8339,90,98.7887,100,120850.0516,227.7188812
114105.8172,1.320669181,-4119.919647,26647.82313,-13857.1573,0.258651749,-1.672970992,3.461555568,0.772157907,8.525348488,49348.74397,8196.826379,0.8339,90,98.7887,100,120850.0516,232.8011343
115251.4519,1.333928841,-3788.796649,24506.10489,-9783.56191,0.322627735,-2.086770509,3.651185989,0.772157907,8.525348488,49348.74396,8196.826379,0.8339,90,98.7887,100,120850.0516,238.4686815
116248.9271,1.345473693,-3431.196831,22193.13339,-6058.94432,0.398287529,-2.576141412,3.815098762,0.772157907,8.525348488,49348.74396,8196.826379,0.8339,90,98.7887,100,120850.0516,244.9008748
117091.2815,1.355223165,-3060.948096,19798.34815,-2793.738987,0.485207816,-3.13834569,3.931035887,0.772157907,8.525348488,49348.74396,8196.826379,0.8339,90,98.7887,100,120850.0515,252.0611377
117749.2601,1.362838659,-2713.245048,17549.3894,-189.1119131,0.575746366,-3.723953051,3.975325902,0.772157907,8.525348488,49348.74396,8196.826379,0.8339,90,98.7887,100,120850.0516,259.3898541
118287.3503,1.369066554,-2378.75107,15385.8675,1944.575154,0.671343187,-4.342277531,3.939746221,0.772157907,8.525348488,49348.74396,8196.826379,0.8339,90,98.7887,100,120850.0516,267.1195514
118750.8379,1.374430994,-2044.488553,13223.84271,3744.210637,0.774708378,-5.010848177,3.803631699,0.772157907,8.525348488,49348.74397,8196.826378,0.8339,90,98.7887,100,120850.0516,275.6324915
119159.9005,1.379165516,-1705.556896,11031.6177,5251.179805,0.885661242,-5.728496223,3.533383382,0.772157906,8.525348488,49348.74397,8196.826378,0.8339,90,98.7887,100,120850.0516,285.1933577
119493.852,1.383030695,-1392.648852,9007.714584,6370.529561,0.990213592,-6.404745464,3.137164014,0.772157906,8.525348488,49348.74398,8196.826378,0.8339,90,98.7887,100,120850.0516,294.9507186
119774.6922,1.38628116,-1101.361292,7123.65372,7183.563182,1.084695458,-7.015858365,2.61964397,0.772157906,8.525348488,49348.74398,8196.826378,0.8339,90,98.7887,100,120850.0516,304.9015611
120026.055,1.389190452,-818.1180256,5291.623702,7764.08097,1.168029324,-7.554865507,1.966071554,0.772157907,8.525348488,49348.74397,8196.826378,0.8339,90,98.7887,100,120850.0516,315.4079379
120275.7567,1.392080517,-517.1852935,3345.177433,8152.46709,1.239300544,-8.015850926,1.10945908,0.772157907,8.525348488,49348.74396,8196.826379,0.8339,90,98.7887,100,120850.0516,327.451673
120511.8099,1.394812614,-218.8746598,1415.691014,8300.36726,1.283249993,-8.300117911,0.117448928,0.772157907,8.525348488,49348.74396,8196.826379,0.8339,90,98.7887,100,120850.0515,340.2081212
120747.4675,1.397540133,85.3435056,-552.0055821,8198.998975,1.291954894,-8.3564216,-0.989131689,0.772157907,8.525348488,49348.74396,8196.826379,0.8339,90,98.7887,100,120850.0516,353.897303
120978.9987,1.400219892,381.5585677,-2467.937751,7842.240373,1.260111314,-8.15045591,-2.083708941,0.772157906,8.525348488,49348.74398,8196.826379,0.8339,90,98.7887,100,120850.0516,7.663398212
121203.0171,1.402812698,657.0584915,-4249.883486,7265.4979,1.194552537,-7.726418828,-3.041028918,0.772157906,8.525348488,49348.74398,8196.826379,0.8339,90,98.7887,100,120850.0516,20.62086937
121217.572,1.402981157,674.4072804,-4362.096223,7220.822419,1.189340676,-7.692708283,-3.097734948,0.772157906,8.525348488,49348.74398,8196.826379,0.8339,90,98.7887,100,120850.0516,21.43648236
121277.572,1.403675602,728.0472711,-4709.046076,7039.678013,0.882680839,-5.709285683,-3.132246537,4.894481659,6.792304473,9771.708789,8184.876305,0.16239048,90.0000465,98.78862393,81.31977124,10648.50058,42.77338431
121492.0992,1.406158556,907.9636203,-5872.767242,6286.30769,0.792122525,-5.123549262,-3.870955223,4.894481659,6.792304473,9771.708789,8184.876305,0.16239048,90.0000465,98.78862393,81.31977124,10648.50058,52.07000381
121743.5862,1.409069284,1092.098731,-7063.777443,5220.468011,0.669904549,-4.333034758,-4.575591046,4.894481659,6.792304473,9771.708789,8184.876305,0.16239048,90.0000465,98.78862393,81.31977124,10648.50058,62.53694938
122007.4283,1.412123012,1250.60743,-8089.034577,3936.760898,0.530296167,-3.430036515,-5.122761207,4.894481659,6.792304473,9771.708789,8184.876305,0.16239048,90.0000465,98.78862393,81.31977124,10648.50058,72.99432819
122281.9434,1.415300271,1375.595559,-8897.478212,2475.410564,0.380011657,-2.457983046,-5.491096218,4.894481659,6.792304473,9771.708789,8184.876305,0.16239048,90.0000465,98.78862393,81.31977124,10648.50058,83.30673431
122568.0092,1.418611218,1461.966807,-9456.144703,873.5953313,0.224493802,-1.452078792,-5.675980919,4.89448166,6.792304473,9771.708789,8184.876305,0.16239048,90.0000465,98.78862393,81.31977124,10648.50058,93.46363366
122866.6127,1.422067276,1505.52287,-9737.878758,-826.2742721,0.068713621,-0.444476826,-5.679746822,4.89448166,6.792304473,9771.708789,8184.876305,0.16239048,90.0000465,98.78862393,81.31977124,10648.50058,103.4735696
123178.5306,1.425677438,1502.98616,-9721.48035,-2575.558697,-0.082817853,0.535644992,-5.509638359,4.89448166,6.792304473,9771.708789,8184.876305,0.16239048,90.0000465,98.78862393,81.31977124,10648.50058,113.3523003
123504.2199,1.42944699,1452.244092,-9393.284782,-4319.615977,-0.226072626,1.462233138,-5.176585365,4.89448166,6.792304473,9771.708789,8184.876305,0.16239048,90.0000465,98.78862393,81.31977124,10648.50058,123.1202584
123843.723,1.433376423,1352.651854,-8749.12102,-5998.669151,-0.357493182,2.312277166,-4.694281901,4.89448166,6.792304473,9771.708789,8184.876305,0.16239048,90.0000465,98.78862393,81.31977124,10648.50058,132.8010475
124196.5861,1.437460487,1205.349706,-7796.364048,-7549.48095,-0.473959488,3.065596295,-4.078537782,4.89448166,6.792304473,9771.708789,8184.876305,0.16239048,90.0000465,98.78862393,81.31977124,10648.50058,142.4204349
124561.8033,1.441687538,1013.53956,-6555.723821,-8907.958165,-0.572750552,3.704590787,-3.346859479,4.89448166,6.792304473,9771.708789,8184.876305,0.16239048,90.0000465,98.78862393,81.31977124,10648.50058,152.0057806
124937.7963,1.446039309,782.6573979,-5062.360484,-10012.62222,-0.651508641,4.214010485,-2.518218764,4.89448166,6.792304473,9771.708789,8184.876306,0.16239048,90.0000465,98.78862393,81.31977124,10648.50058,161.5857332
125322.437,1.450491169,520.3842843,-3365.955656,-10808.69085,-0.708211659,4.580776156,-1.612984063,4.89448166,6.792304473,9771.708789,8184.876306,0.16239048,90.0000465,98.78862393,81.31977124,10648.50058,171.189982
125713.1116,1.455012866,236.4574662,-1529.490604,-11252.36492,-0.741160252,4.793896088,-0.653000397,4.89448166,6.792304473,9771.708789,8184.876306,0.16239048,90.0000465,98.78862393,81.31977124,10648.50058,180.8488508
126106.8259,1.459569745,-57.73300341,373.3628102,-11314.83302,-0.748989094,4.844539098,0.338210514,4.89448166,6.792304473,9771.708789,8184.876306,0.16239048,90.0000465,98.78862393,81.31977124,10648.50058,190.5926132
126500.344,1.464124352,-349.7483928,2262.149667,-10985.48068,-0.730712958,4.726332491,1.335186595,4.89448166,6.792304473,9771.708789,8184.876306,0.16239048,90.0000465,98.78862393,81.31977124,10648.50058,200.4504436
126890.3545,1.468638362,-626.866218,4054.579601,-10273.82688,-0.685816574,4.435943316,2.310304253,4.89448166,6.792304472,9771.708789,8184.876306,0.16239048,90.0000465,98.78862393,81.31977123,10648.50058,210.4490428
127273.6524,1.47307468,-876.937386,5672.070889,-9209.802202,-0.614391041,3.973960644,3.233745669,4.89448166,6.792304472,9771.70879,8184.876306,0.16239048,90.0000465,98.78862393,81.31977123,10648.50058,220.6109942
127647.3245,1.477399589,-1089.244697,7045.303336,-7842.147252,-0.517308411,3.346024824,4.073835492,4.89448166,6.792304472,9771.70879,8184.876306,0.16239048,90.0000465,98.78862393,81.31977123,10648.50058,230.9530501
128008.921,1.481584734,-1255.25525,8119.084941,-6234.954004,-0.396410884,2.564051222,4.797915653,4.89448166,6.792304472,9771.70879,8184.876306,0.16239048,90.0000465,98.78862393,81.31977123,10648.50058,241.4845886
128356.5958,1.485608748,-1369.160728,8855.846523,-4462.682239,-0.254675253,1.647293869,5.373859737,4.89448166,6.792304472,9771.70879,8184.876306,0.16239048,90.0000465,98.78862393,81.31977123,10648.50058,252.2065464
128689.1974,1.489458303,-1428.124491,9237.239981,-2604.304808,-0.096303727,0.622932915,5.772191594,4.89448166,6.792304472,9771.70879,8184.876307,0.16239048,90.0000465,98.78862393,81.31977123,10648.50058,263.1110574
129006.2975,1.493128443,-1432.206525,9263.652905,-737.4571448,0.073304389,-0.47410851,5.968602391,4.89448166,6.792304472,9771.70879,8184.876307,0.16239048,90.0000465,98.78862393,81.31977122,10648.50058,274.181869
129308.1543,1.496622156,-1384.004499,8951.886902,1066.52935,0.247727391,-1.602294263,5.946515286,4.89448166,6.792304472,9771.70879,8184.876307,0.16239048,90.0000465,98.78862393,81.31977122,10648.50058,285.3953925
129595.6212,1.499949319,-1288.106815,8331.619895,2746.09299,0.419842521,-2.715553667,5.699283438,4.89448166,6.792304472,9771.70879,8184.876307,0.16239048,90.0000465,98.78862393,81.31977122,10648.50058,296.7221624
129870.0239,1.503125276,-1150.477185,7441.425508,4251.208351,0.582266415,-3.766130339,5.231634903,4.89448166,6.792304472,9771.70879,8184.876307,0.16239048,90.0000465,98.78862393,81.31977121,10648.50058,308.1285148
130133.0325,1.506169358,-977.8737992,6325.016196,5543.655823,0.727865492,-4.707883479,4.560073778,4.89448166,6.792304472,9771.70879,8184.876307,0.16239048,90.0000465,98.78862393,81.31977121,10648.50058,319.5785002
130386.551,1.5091036,-777.3672857,5028.125355,6596.200222,0.850270019,-5.499612861,3.71209492,4.894481659,6.792304472,9771.708791,8184.876307,0.16239048,90.0000465,98.78862393,81.3197712,10648.50058,331.0360654
130632.6316,1.511951755,-555.985773,3596.211537,7391.104336,0.944317882,-6.107929212,2.724279143,4.894481659,6.792304472,9771.708791,8184.876307,0.16239048,90.0000465,98.78862393,81.3197712,10648.50058,342.4673607
130873.4138,1.514738586,-320.4946684,2073.034028,7918.341042,1.006364413,-6.509258216,1.639577372,4.894481659,6.792304472,9771.708791,8184.876307,0.16239048,90.0000465,98.78862393,81.3197712,10648.50058,353.8427219
131002.9809,1.516238205,-188.7282996,1220.75673,8091.126918,1.025907581,-6.635668669,1.025092671,4.894481659,6.792304472,9771.708791,8184.876307,0.16239048,90.0000465,98.78862393,81.3197712,10648.50058,0
