SatVenus.ElapsedSecs,SatVenus.ElapsedDays,SatVenus.VenusMJ2000Eq.X,SatVenus.VenusMJ2000Eq.Y,SatVenus.VenusMJ2000Eq.Z,SatVenus.VenusMJ2000Eq.VX,SatVenus.VenusMJ2000Eq.VY,SatVenus.VenusMJ2000Eq.VZ,SatVenus.Venus.VelApoapsis,SatVenus.Venus.VelPeriapsis,SatVenus.Venus.SMA,SatVenus.Venus.RadPer,SatVenus.Venus.ECC,SatVenus.VenusMJ2000Eq.INC,SatVenus.VenusMJ2000Eq.RAAN,SatVenus.VenusMJ2000Eq.AOP,SatVenus.Venus.OrbitPeriod,SatVenus.Venus.TA
232335.6133,2.689069599,12094.25569,-78250.84578,14663.2603,0.07041181,-0.455286052,-1.908962136,1.914491124,2.200067839,77126.73328,71773.64457,0.069406398,89.99875262,98.7862042,37.07560469,236123.9777,132.4327049
235035.6133,2.720319599,12256.91624,-79302.46745,9479.776635,0.050067073,-0.323625562,-1.929177012,1.914484968,2.200007452,77129.09829,71776.77547,0.069394339,89.99862447,98.78622356,37.10139968,236134.8385,136.1610901
237735.6133,2.751569599,12364.59776,-79998.29338,4253.638646,0.029699861,-0.191819433,-1.940576793,1.914479202,2.199950686,77131.32079,71779.71845,0.069382999,89.99848768,98.78623518,37.12658678,236145.0451,139.8654203
240435.6133,2.782819599,12417.34545,-80338.61559,-991.5147541,0.009388051,-0.060371735,-1.943284641,1.914473655,2.199898828,77133.36248,71782.41202,0.069372711,89.99834321,98.78623805,37.15099645,236154.4213,143.5477979
243135.6133,2.814069599,12415.41041,-80325.05903,-6232.40266,-0.010793671,0.070234078,-1.93744219,1.914468112,2.199853115,77135.18864,71784.79794,0.069363812,89.99819217,98.78623131,37.17451168,236162.8079,147.2103043
245835.6133,2.845319599,12359.24129,-79960.52733,-11446.14898,-0.03077364,0.199534108,-1.923207325,1.914462328,2.199814701,77136.76865,71786.82266,0.069356626,89.9980358,98.78621423,37.19706802,236170.0642,150.8549951
248535.6133,2.876569599,12249.47634,-79249.15153,-16610.3237,-0.050483037,0.327082845,-1.900752313,1.914456049,2.199784621,77138.07642,71788.43866,0.069351454,89.99787543,98.78618628,37.21865147,236176.0702,154.4838967
251235.6133,2.907819599,12086.93603,-78196.24214,-21702.97957,-0.069855689,0.452451914,-1.870262244,1.914449025,2.199763769,77139.09065,71789.60557,0.069348563,89.99771246,98.78614706,37.23929475,236180.7282,158.0990064
253935.6133,2.939069599,11872.61611,-76808.24461,-26702.68496,-0.088827875,0.575228782,-1.831933796,1.91444103,2.199752866,77139.79514,71790.29117,0.069348174,89.99754835,98.7860964,37.25907179,236183.9637,161.7022944
256635.6133,2.970319599,11607.68131,-75092.69828,-31588.55381,-0.107338123,0.695015465,-1.785974287,1.914431874,2.199752441,77140.17896,71790.47222,0.069350458,89.99738458,98.78603427,37.2780909,236185.7264,165.2957077
259335.6133,3.001569599,11293.45953,-73058.19888,-36340.27342,-0.12532701,0.811427236,-1.732600995,1.914421415,2.199762817,77140.23652,71790.13502,0.069355524,89.99722265,98.78596089,37.29648686,236185.9908,168.8811758
262035.6133,3.032819599,10931.43654,-70714.36439,-40938.13065,-0.142736971,0.924091389,-1.672040755,1.914409565,2.199784102,77139.96762,71789.27577,0.069363418,89.99706404,98.78587662,37.31441209,236184.7558,172.4606175
264735.6133,3.064069599,10523.25126,-68071.8042,-45363.03755,-0.159512118,1.032646063,-1.604529786,1.914396297,2.199816179,77139.37742,71787.90075,0.069374123,89.99691016,98.78578206,37.33202744,236182.0452,176.0359486
267435.6133,3.095319599,10070.69142,-65142.09135,-49596.55665,-0.17559807,1.136739143,-1.530313754,1.914381644,2.199858715,77138.4763,71786.0262,0.069387553,89.99676236,98.78567794,37.34949272,236177.9068,179.6090897
270135.6133,3.126569599,9575.68972,-61937.73752,-53620.92681,-0.190941799,1.236027273,-1.449648051,1.914365703,2.199911159,77137.27972,71783.67799,0.069403559,89.99662192,98.78556522,37.36695747,236172.4113,183.1819744
